proteinA,proteinB
id_555,id_1083
id_555,id_858
id_555,id_1181
id_55,id_1069
id_69,id_1313
id_230,id_5213
id_5019,id_5524
id_5019,id_5325
id_5018,id_5600
id_5019,id_5317
id_5019,id_5907
id_5019,id_5449
id_5019,id_5273
id_2119,id_6306
id_1527,id_5002
id_1513,id_4939
id_3695,id_4572
id_3366,id_5222
id_1568,id_3563
id_245,id_3563
id_2551,id_2947
id_2625,id_2626
id_2611,id_2676
id_3684,id_5142
id_230,id_4734
id_6587,id_6649
id_69,id_1008
id_6478,id_6651
id_2103,id_2243
id_2103,id_6664
id_150,id_584
id_517,id_6039
id_3267,id_3463
id_3267,id_3688
id_3267,id_4162
id_3267,id_4149
id_3267,id_4391
id_616,id_4788
id_618,id_4972
id_1747,id_3420
id_3267,id_4478
id_3267,id_3477
id_3267,id_4129
id_588,id_4983
id_588,id_4526
id_588,id_716
id_2087,id_6350
id_4983,id_5600
id_4983,id_5804
id_3116,id_3267
id_3116,id_3301
id_3116,id_3281
id_5029,id_5449
id_5029,id_5325
id_5029,id_5524
id_5032,id_5602
id_5032,id_5928
id_5008,id_5197
id_5008,id_5815
id_243,id_5052
id_243,id_251
id_5052,id_5070
id_4982,id_5878
id_1542,id_2948
id_1542,id_2372
id_496,id_6453
id_496,id_6614
id_251,id_5070
id_1229,id_1479
id_517,id_6257
id_2089,id_2119
id_69,id_6571
id_69,id_6444
id_5002,id_5286
id_230,id_386
id_4946,id_5215
id_1423,id_1492
id_243,id_4891
id_4983,id_5592
id_4983,id_5507
id_4983,id_5928
id_4983,id_5602
id_5052,id_5688
id_5032,id_5804
id_5032,id_5507
id_5032,id_5592
id_5032,id_5600
id_3097,id_3301
id_5070,id_5318
id_1558,id_1782
id_4866,id_5181
id_4871,id_5133
id_1545,id_2267
id_287,id_584
id_4891,id_5070
id_1181,id_1476
id_5160,id_6315
id_4982,id_5722
id_4980,id_5691
id_3097,id_3267
id_1555,id_4732
id_5107,id_5908
id_5130,id_6389
id_1617,id_2089
id_1568,id_2940
id_1617,id_6306
id_3716,id_4693
id_5080,id_5948
id_5070,id_5704
id_5070,id_5610
id_1545,id_4516
id_3097,id_3281
id_190,id_4643
id_1690,id_2017
id_5132,id_5318
id_588,id_6430
id_588,id_6514
id_588,id_6604
id_1596,id_2948
id_1596,id_2372
id_3477,id_5029
id_3477,id_4516
id_3477,id_4792
id_3475,id_3672
id_588,id_4939
id_588,id_4697
id_588,id_4593
id_588,id_4505
id_3201,id_3281
id_3201,id_3630
id_327,id_588
id_327,id_587
id_1919,id_2103
id_1881,id_2089
id_5177,id_5592
id_486,id_588
id_3522,id_4644
id_1113,id_1126
id_5177,id_6649
id_1098,id_1126
id_1679,id_1769
id_588,id_6649
id_588,id_6079
id_588,id_6319
id_588,id_6252
id_190,id_475
id_190,id_230
id_190,id_4921
id_190,id_4545
id_190,id_4983
id_618,id_6420
id_178,id_386
id_178,id_190
id_190,id_4871
id_190,id_486
id_190,id_5228
id_2151,id_6209
id_5178,id_5463
id_5177,id_5325
id_5160,id_5993
id_5160,id_5878
id_5160,id_5994
id_6251,id_6293
id_5133,id_5541
id_4956,id_5815
id_4956,id_5610
id_4956,id_5318
id_4956,id_5704
id_190,id_367
id_3281,id_3691
id_3281,id_4016
id_3281,id_3851
id_3281,id_4466
id_3267,id_4075
id_3267,id_4069
id_3085,id_5203
id_5070,id_6306
id_1693,id_2089
id_1690,id_2948
id_190,id_5019
id_190,id_4734
id_190,id_5032
id_190,id_4897
id_5197,id_5507
id_5197,id_5804
id_5197,id_6181
id_480,id_6361
id_480,id_573
id_480,id_6649
id_1693,id_6306
id_1083,id_1499
id_1712,id_2267
id_5201,id_5804
id_5201,id_5965
id_5201,id_5507
id_3267,id_3876
id_3267,id_3610
id_1712,id_3301
id_1712,id_3281
id_1712,id_3267
id_3281,id_3477
id_3281,id_4478
id_3281,id_3476
id_1761,id_3691
id_1782,id_1799
id_3267,id_4417
id_3267,id_4466
id_3267,id_3851
id_3267,id_3630
id_3002,id_3630
id_150,id_4561
id_4939,id_5609
id_4922,id_5804
id_1747,id_2730
id_3301,id_3688
id_5215,id_5223
id_1571,id_4561
id_5213,id_5609
id_4921,id_5592
id_4921,id_5507
id_4921,id_5301
id_4921,id_5928
id_3476,id_4516
id_3267,id_3476
id_3301,id_3477
id_3301,id_3476
id_1767,id_3303
id_3301,id_4505
id_1769,id_3684
id_3281,id_4129
id_3281,id_3630
id_3281,id_4417
id_3281,id_4391
id_3281,id_4069
id_3281,id_3610
id_3281,id_3876
id_3281,id_3463
id_87,id_4710
id_5029,id_6649
id_1746,id_2428
id_4921,id_5602
id_6478,id_6558
id_6181,id_6573
id_5228,id_5804
id_5228,id_5600
id_4897,id_5928
id_3475,id_4956
id_480,id_555
id_480,id_6185
id_1045,id_1211
id_167,id_800
id_3301,id_3463
id_3301,id_3664
id_3301,id_3630
id_5029,id_6604
id_1782,id_2253
id_1782,id_2818
id_5026,id_6453
id_5026,id_6614
id_702,id_6088
id_5228,id_5301
id_5228,id_5928
id_5228,id_5602
id_4897,id_5602
id_4897,id_5507
id_4921,id_5600
id_4921,id_5804
id_3281,id_3688
id_3301,id_3691
id_3301,id_3610
id_6146,id_6668
id_3281,id_3664
id_3281,id_4306
id_3301,id_4922
id_3301,id_4921
id_3301,id_4545
id_3301,id_4643
id_3301,id_4516
id_3301,id_4669
id_3301,id_5032
id_3301,id_4897
id_4891,id_5688
id_3007,id_3552
id_733,id_6181
id_1769,id_2751
id_1767,id_2590
id_4897,id_5804
id_4897,id_5600
id_4897,id_5592
id_69,id_4584
id_69,id_5080
id_1807,id_2372
id_1807,id_2948
id_3267,id_3664
id_3267,id_3691
id_480,id_6571
id_5197,id_6651
id_5197,id_6350
id_4505,id_6571
id_4505,id_4516
id_5273,id_5592
id_5273,id_5902
id_5273,id_5609
id_3301,id_4687
id_3301,id_4586
id_3301,id_5228
id_3301,id_5019
id_3301,id_4983
id_3301,id_4526
id_3301,id_4560
id_3301,id_4645
id_3281,id_4075
id_3281,id_4149
id_3281,id_4162
id_3201,id_3691
id_3201,id_3267
id_3010,id_3281
id_736,id_6104
id_3010,id_3267
id_3146,id_3640
id_5317,id_5609
id_6142,id_6292
id_5301,id_5999
id_5301,id_5425
id_4505,id_4584
id_1630,id_4769
id_5017,id_6649
id_3146,id_3630
id_190,id_938
id_190,id_1149
id_190,id_872
id_3746,id_5059
id_190,id_6079
id_190,id_6263
id_1829,id_2372
id_3010,id_3301
id_3184,id_3301
id_327,id_4516
id_5201,id_6350
id_190,id_6430
id_190,id_6058
id_6126,id_6668
id_5318,id_5691
id_5318,id_5688
id_4792,id_4871
id_4792,id_5948
id_5392,id_5948
id_3013,id_3335
id_3013,id_6124
id_17,id_5035
id_33,id_4583
id_5325,id_5965
id_4871,id_5815
id_4871,id_5392
id_5326,id_5611
id_3184,id_3267
id_3184,id_3281
id_1869,id_2372
id_9,id_4663
id_8,id_4663
id_4,id_4663
id_930,id_1181
id_16,id_5035
id_15,id_5035
id_4788,id_4814
id_588,id_4921
id_588,id_4897
id_588,id_4545
id_588,id_5032
id_588,id_4974
id_588,id_5213
id_588,id_4645
id_587,id_4871
id_587,id_4505
id_496,id_1045
id_190,id_6319
id_5370,id_5600
id_4516,id_5213
id_4516,id_4645
id_4516,id_4526
id_4516,id_6604
id_1884,id_2998
id_5425,id_5940
id_5425,id_5804
id_5425,id_5600
id_5425,id_5602
id_5425,id_5541
id_3057,id_3281
id_3057,id_3301
id_1899,id_2372
id_3057,id_6350
id_4516,id_6649
id_4516,id_4939
id_190,id_6252
id_190,id_6423
id_190,id_6514
id_447,id_508
id_1746,id_6377
id_3057,id_3267
id_3062,id_3145
id_5444,id_5600
id_5425,id_5928
id_683,id_4871
id_3301,id_4593
id_2089,id_5070
id_3301,id_3851
id_3301,id_4466
id_3301,id_5201
id_3301,id_5197
id_3301,id_4697
id_5445,id_5804
id_5445,id_5600
id_5444,id_5507
id_5444,id_5804
id_5444,id_5602
id_5444,id_5928
id_5444,id_5592
id_4766,id_5455
id_367,id_386
id_3533,id_4516
id_5445,id_5602
id_4734,id_5600
id_4734,id_5325
id_3062,id_3630
id_5445,id_5928
id_3184,id_3848
id_3301,id_4417
id_5525,id_5940
id_5524,id_5609
id_4718,id_5273
id_5507,id_5697
id_5507,id_5999
id_5460,id_5874
id_3172,id_4058
id_2181,id_5203
id_3383,id_6327
id_3301,id_4149
id_3301,id_4162
id_3301,id_4306
id_2089,id_4956
id_3301,id_4478
id_3301,id_4115
id_190,id_879
id_5602,id_5815
id_1747,id_6142
id_439,id_480
id_3062,id_3289
id_3062,id_6415
id_5592,id_5697
id_4526,id_4792
id_4526,id_5029
id_190,id_1126
id_190,id_997
id_3301,id_4129
id_3301,id_4075
id_3301,id_3876
id_484,id_1476
id_4600,id_4788
id_694,id_4640
id_496,id_1384
id_1782,id_3684
id_5602,id_5697
id_386,id_4643
id_5602,id_5942
id_5602,id_5999
id_5600,id_5927
id_5600,id_5697
id_5600,id_5850
id_5600,id_5698
id_5600,id_5942
id_5592,id_5999
id_4697,id_5507
id_5698,id_5804
id_5697,id_5928
id_5697,id_5804
id_1679,id_5213
id_5609,id_5907
id_5600,id_5999
id_5602,id_5698
id_5602,id_5927
id_5602,id_5850
id_4687,id_5928
id_5610,id_5688
id_4697,id_5804
id_5688,id_5704
id_5691,id_5704
id_4693,id_4844
id_1693,id_5052
id_5815,id_5940
id_5804,id_5888
id_5710,id_5908
id_5698,id_5928
id_4669,id_5804
id_4669,id_5507
id_5804,id_5942
id_5804,id_5999
id_3423,id_4925
id_5804,id_5850
id_5804,id_5927
id_4687,id_5804
id_4687,id_5600
id_4687,id_5602
id_2191,id_5029
id_3301,id_6254
id_3301,id_6377
id_3301,id_6399
id_3301,id_6319
id_4702,id_6049
id_4702,id_6050
id_3327,id_4481
id_4669,id_5928
id_4669,id_5301
id_5815,id_5928
id_4669,id_5602
id_2160,id_6142
id_2017,id_2940
id_2017,id_2372
id_3076,id_6673
id_5850,id_5928
id_2247,id_3672
id_4669,id_5592
id_386,id_4983
id_386,id_5019
id_386,id_4734
id_386,id_5228
id_386,id_4687
id_386,id_4586
id_386,id_5032
id_386,id_4897
id_1706,id_4871
id_5928,id_5999
id_5928,id_5942
id_5927,id_5928
id_5907,id_5965
id_386,id_486
id_2023,id_2973
id_2226,id_3617
id_386,id_4545
id_386,id_475
id_4939,id_6134
id_3420,id_5070
id_3301,id_4391
id_1829,id_3267
id_1829,id_3281
id_1807,id_3281
id_1807,id_3301
id_1807,id_3267
id_1693,id_3420
id_3307,id_6013
id_2199,id_3267
id_4645,id_5804
id_2226,id_3672
id_2210,id_3301
id_1712,id_4792
id_1712,id_5029
id_1712,id_4516
id_2199,id_3281
id_2199,id_3301
id_3301,id_6263
id_3301,id_6430
id_3301,id_6573
id_3301,id_6079
id_1829,id_3301
id_3365,id_4185
id_386,id_555
id_879,id_1373
id_879,id_1329
id_386,id_4921
id_2087,id_2626
id_4644,id_4871
id_3742,id_6487
id_245,id_1243
id_2121,id_2628
id_747,id_3383
id_2193,id_3145
id_4643,id_5600
id_4643,id_5602
id_4643,id_5928
id_4643,id_5804
id_3301,id_6604
id_3301,id_6058
id_3301,id_6252
id_3301,id_6514
id_3013,id_5086
id_716,id_3301
id_716,id_3267
id_4921,id_6209
id_716,id_3281
id_2089,id_2532
id_3734,id_6315
id_4561,id_4982
id_584,id_4982
id_584,id_5160
id_702,id_2057
id_1848,id_3691
id_480,id_1243
id_480,id_1103
id_716,id_4516
id_486,id_1373
id_2152,id_2372
id_2151,id_2372
id_2181,id_2603
id_1746,id_5133
id_3730,id_6280
id_4586,id_5602
id_4586,id_5928
id_714,id_3373
id_4566,id_5218
id_2166,id_2596
id_236,id_6393
id_2152,id_3267
id_878,id_1181
id_872,id_1373
id_3126,id_6649
id_588,id_3533
id_2222,id_2428
id_2222,id_2631
id_2212,id_2894
id_4593,id_5507
id_4593,id_5804
id_3692,id_6564
id_74,id_3640
id_74,id_3630
id_4782,id_6307
id_2222,id_5133
id_4792,id_6604
id_692,id_2021
id_588,id_3097
id_588,id_3688
id_588,id_3610
id_588,id_3476
id_588,id_3477
id_4586,id_5600
id_4586,id_5804
id_555,id_3301
id_3393,id_4561
id_538,id_3296
id_2226,id_2948
id_587,id_3476
id_2152,id_3301
id_2152,id_3281
id_10,id_1630
id_4584,id_5948
id_3691,id_6181
id_1782,id_6185
id_1782,id_6571
id_1782,id_6649
id_1782,id_6361
id_555,id_3201
id_3201,id_4516
id_733,id_2222
id_733,id_1746
id_733,id_1769
id_2226,id_4871
id_1679,id_3522
id_2226,id_2532
id_2226,id_2783
id_3145,id_6673
id_3201,id_4669
id_3201,id_4560
id_243,id_6306
id_733,id_4871
id_733,id_5008
id_588,id_879
id_587,id_1083
id_588,id_2151
id_683,id_2222
id_683,id_1746
id_2187,id_6251
id_4561,id_5768
id_4561,id_5393
id_4560,id_5804
id_4545,id_5602
id_1513,id_3267
id_2239,id_2628
id_2226,id_2372
id_1524,id_3423
id_491,id_3734
id_3154,id_6649
id_1513,id_3301
id_1513,id_3281
id_4545,id_5507
id_4545,id_5600
id_4545,id_5804
id_4545,id_5592
id_2119,id_3420
id_486,id_3281
id_484,id_3691
id_2251,id_2271
id_2247,id_2532
id_484,id_3267
id_484,id_3281
id_4545,id_5301
id_4545,id_5928
id_2087,id_3267
id_3640,id_6582
id_508,id_3062
id_511,id_3454
id_507,id_3013
id_4516,id_5301
id_113,id_2119
id_3651,id_6104
id_1796,id_5012
id_3640,id_6120
id_2089,id_3672
id_486,id_3267
id_486,id_3301
id_588,id_1596
id_588,id_1712
id_588,id_2017
id_588,id_1807
id_1869,id_3267
id_1869,id_3281
id_1869,id_3301
id_588,id_1545
id_3383,id_4402
id_3383,id_4066
id_115,id_3734
id_113,id_3086
id_3097,id_3848
id_4526,id_5804
id_3630,id_6120
id_475,id_3267
id_475,id_3281
id_5245,id_6377
id_2087,id_3301
id_2087,id_3281
id_245,id_6350
id_747,id_1479
id_2260,id_2969
id_475,id_3301
id_2314,id_2372
id_484,id_3301
id_480,id_3684
id_2226,id_4956
id_573,id_1782
id_588,id_1568
id_588,id_2152
id_2372,id_2428
id_2372,id_2796
id_447,id_3145
id_1542,id_3267
id_1542,id_3301
id_1542,id_3281
id_3630,id_6582
id_4516,id_5449
id_2069,id_3013
id_4516,id_5804
id_190,id_1542
id_190,id_1690
id_190,id_1807
id_190,id_2017
id_190,id_2226
id_3184,id_6350
id_4505,id_5392
id_4505,id_5804
id_190,id_1596
id_190,id_1869
id_190,id_1899
id_190,id_1829
id_4505,id_5301
id_4368,id_4458
id_4516,id_5524
id_4185,id_4288
id_2193,id_6668
id_327,id_1499
id_4505,id_5609
id_3281,id_6514
id_3281,id_6263
id_3281,id_6573
id_3281,id_6430
id_3281,id_6079
id_3281,id_6604
id_4683,id_6673
id_386,id_3010
id_386,id_3563
id_2372,id_2551
id_2372,id_2418
id_2372,id_2631
id_2428,id_2948
id_3207,id_4561
id_190,id_2152
id_4170,id_4402
id_243,id_2089
id_249,id_6306
id_555,id_1782
id_588,id_1513
id_584,id_1301
id_551,id_4644
id_3281,id_4687
id_3281,id_4643
id_3281,id_4586
id_2021,id_3626
id_386,id_3116
id_386,id_3097
id_386,id_3610
id_386,id_3640
id_386,id_3691
id_367,id_3267
id_386,id_3630
id_386,id_3664
id_3376,id_5222
id_386,id_6430
id_496,id_4972
id_491,id_5160
id_367,id_3301
id_367,id_3281
id_362,id_3423
id_1545,id_3301
id_3941,id_4185
id_4066,id_4170
id_339,id_3301
id_327,id_3281
id_327,id_3301
id_327,id_3267
id_4871,id_6266
id_4871,id_6306
id_344,id_3692
id_249,id_2089
id_251,id_1881
id_251,id_1693
id_3887,id_3975
id_2017,id_3281
id_2017,id_3563
id_2017,id_3267
id_2017,id_3301
id_1881,id_6306
id_480,id_1423
id_3057,id_3848
id_3281,id_6254
id_3281,id_6399
id_3281,id_6377
id_3281,id_6058
id_1568,id_3301
id_1568,id_3281
id_2532,id_2730
id_3848,id_4306
id_3848,id_4075
id_310,id_3522
id_310,id_3301
id_310,id_3267
id_310,id_3281
id_3814,id_4391
id_3848,id_4162
id_3848,id_4129
id_3281,id_6252
id_3281,id_6319
id_3267,id_6079
id_174,id_3408
id_3281,id_4983
id_3281,id_5201
id_3281,id_4526
id_3281,id_5197
id_3281,id_4697
id_3281,id_4669
id_3281,id_4593
id_3281,id_4516
id_3281,id_4505
id_386,id_997
id_3814,id_4466
id_3782,id_4420
id_386,id_6079
id_386,id_6263
id_386,id_6423
id_386,id_6514
id_386,id_6058
id_386,id_6252
id_1881,id_5052
id_1881,id_4891
id_3281,id_4897
id_3281,id_5032
id_523,id_1922
id_1881,id_3420
id_3281,id_4921
id_3281,id_4922
id_3281,id_4545
id_3522,id_4075
id_3281,id_5228
id_3281,id_5019
id_386,id_6319
id_1568,id_3267
id_1566,id_3301
id_288,id_3746
id_386,id_1423
id_386,id_1149
id_1899,id_6423
id_373,id_1960
id_2675,id_2801
id_2631,id_2940
id_2628,id_2636
id_1899,id_4734
id_386,id_2152
id_386,id_1596
id_2631,id_2948
id_245,id_3281
id_245,id_3301
id_245,id_3267
id_243,id_3420
id_2924,id_2973
id_3691,id_4016
id_3688,id_3848
id_1650,id_3470
id_3267,id_6377
id_3267,id_6254
id_3267,id_6319
id_4669,id_6390
id_1596,id_3301
id_1596,id_3267
id_1596,id_3281
id_588,id_858
id_588,id_1083
id_373,id_1061
id_373,id_1138
id_386,id_1126
id_386,id_872
id_386,id_1869
id_386,id_1103
id_386,id_879
id_386,id_1690
id_386,id_2247
id_386,id_2017
id_386,id_2226
id_386,id_1807
id_386,id_1542
id_3672,id_4458
id_3672,id_4176
id_1917,id_3013
id_386,id_1899
id_2841,id_2894
id_2247,id_4956
id_386,id_1829
id_3640,id_4299
id_3640,id_4300
id_190,id_3010
id_3013,id_4372
id_3013,id_3867
id_230,id_3267
id_230,id_3281
id_230,id_3301
id_3477,id_6512
id_480,id_1799
id_1884,id_6350
id_3267,id_6252
id_3267,id_6058
id_3267,id_6573
id_3267,id_6430
id_3267,id_6263
id_3267,id_6514
id_439,id_1782
id_3610,id_3848
id_190,id_3691
id_190,id_3610
id_3267,id_6604
id_178,id_3301
id_178,id_3281
id_178,id_3267
id_3267,id_4505
id_3267,id_5197
id_3267,id_5201
id_1884,id_3267
id_1884,id_3301
id_1884,id_3281
id_3267,id_5228
id_3597,id_3951
id_1899,id_3281
id_1899,id_3301
id_1899,id_3267
id_3630,id_4016
id_3630,id_4299
id_3630,id_4300
id_3267,id_4586
id_3267,id_4593
id_3267,id_4669
id_3267,id_4516
id_3267,id_4697
id_3267,id_4643
id_3267,id_4545
id_3267,id_4897
id_3267,id_5032
id_3267,id_4921
id_3267,id_4922
id_3267,id_5019
id_190,id_3664
id_190,id_3097
id_190,id_3563
id_190,id_3116
id_3267,id_4526
id_3267,id_4983
id_3476,id_6571
id_480,id_1558
id_3531,id_4185
id_3563,id_4162
id_3267,id_4687
id_386,id_938
id_3267,id_6399
id_69,id_1243
id_69,id_1180
id_69,id_754
id_5017,id_5524
id_5017,id_5449
id_5026,id_5365
id_3691,id_5008
id_3267,id_4016
id_3267,id_4306
id_1452,id_1479
id_1513,id_2267
id_1642,id_6142
id_1211,id_1384
id_1513,id_4792
id_1513,id_5029
id_1513,id_4516
id_5026,id_5356
id_5019,id_5804
id_5019,id_5600
id_5019,id_5602
id_5019,id_5301
id_5019,id_5928
id_508,id_6673
id_5071,id_5987
id_197,id_4972
id_1662,id_2571
id_4974,id_5456
id_4739,id_4843
id_517,id_1484
id_3345,id_6236
id_3347,id_3617
id_3311,id_3351
id_1148,id_1475
id_4972,id_5394
id_4972,id_5722
id_170,id_524
id_6413,id_6435
id_90,id_923
id_150,id_1453
id_2819,id_2918
id_3003,id_4006
id_3003,id_3513
id_1614,id_3436
id_3031,id_3351
id_1601,id_3288
id_507,id_1593
id_502,id_2011
id_4520,id_4980
id_3351,id_4896
id_3351,id_4972
id_3351,id_5098
id_3351,id_4575
id_3351,id_3423
id_182,id_3372
id_3012,id_3238
id_2918,id_2946
id_258,id_3321
id_3698,id_3892
id_3268,id_6226
id_302,id_507
id_511,id_2170
id_507,id_2200
id_507,id_2111
id_618,id_1394
id_1841,id_1901
id_4662,id_4984
id_373,id_1205
id_3638,id_3892
id_3010,id_3146
id_3003,id_3227
id_2808,id_2897
id_3736,id_3923
id_2577,id_2631
id_2571,id_2946
id_641,id_1468
id_288,id_3351
id_316,id_508
id_1945,id_3436
id_3776,id_3898
id_3776,id_4318
id_3769,id_3892
id_4642,id_6544
id_1913,id_4782
id_2558,id_2776
id_3214,id_6413
id_2521,id_2532
id_305,id_3288
id_303,id_508
id_4631,id_4691
id_3812,id_3892
id_4631,id_5028
id_3612,id_4896
id_360,id_923
id_3238,id_4647
id_4635,id_6260
id_3372,id_3616
id_3372,id_4753
id_3372,id_3593
id_2504,id_2653
id_3923,id_3993
id_3892,id_3898
id_3892,id_4373
id_3892,id_4475
id_305,id_6236
id_618,id_807
id_2532,id_2694
id_2532,id_2946
id_2532,id_2558
id_4853,id_6444
id_2191,id_6673
id_4064,id_4187
id_331,id_923
id_4064,id_4140
id_1870,id_3372
id_1870,id_3351
id_3078,id_4465
id_4594,id_6302
id_3892,id_3960
id_2443,id_2666
id_4064,id_4185
id_4064,id_4441
id_3201,id_3351
id_362,id_3003
id_2023,id_3396
id_334,id_3015
id_4218,id_4402
id_2055,id_2144
id_3188,id_3311
id_740,id_853
id_246,id_6415
id_3286,id_6236
id_146,id_3351
id_3436,id_4465
id_1877,id_3372
id_1877,id_3288
id_1870,id_3003
id_3593,id_6236
id_4139,id_4288
id_206,id_1581
id_2039,id_3003
id_4064,id_4144
id_740,id_1420
id_826,id_1443
id_3180,id_3288
id_3286,id_4710
id_3286,id_4754
id_3454,id_3762
id_3454,id_4218
id_3436,id_4372
id_3003,id_4766
id_432,id_3003
id_409,id_3372
id_2393,id_2800
id_113,id_2124
id_4520,id_5318
id_492,id_3351
id_3288,id_4685
id_3288,id_5203
id_3288,id_4924
id_2085,id_3372
id_5236,id_6330
id_310,id_1204
id_2329,id_2918
id_1806,id_6400
id_463,id_4642
id_4751,id_4896
id_458,id_937
id_3288,id_6322
id_3288,id_3369
id_3288,id_6659
id_618,id_2144
id_4896,id_6400
id_4896,id_5206
id_3159,id_3687
id_492,id_3238
id_3654,id_6095
id_3664,id_6120
id_2121,id_3288
id_2144,id_3372
id_400,id_6420
id_1779,id_6176
id_740,id_1878
id_2202,id_5248
id_3107,id_3612
id_3079,id_3288
id_1679,id_3351
id_1679,id_3288
id_4691,id_6449
id_3145,id_3425
id_3146,id_3664
id_39,id_334
id_1756,id_5097
id_2215,id_2443
id_74,id_3010
id_1685,id_3288
id_2215,id_4567
id_3376,id_3944
id_3372,id_4481
id_242,id_6420
id_400,id_4972
id_2231,id_2532
id_1769,id_4980
id_2144,id_3288
id_4556,id_6400
id_4628,id_5385
id_548,id_923
id_538,id_1290
id_3294,id_6400
id_74,id_3664
id_671,id_3372
id_652,id_3351
id_639,id_3288
id_2177,id_2645
id_4566,id_6412
id_2124,id_2781
id_2124,id_2988
id_2111,id_2918
id_4635,id_5813
id_3323,id_4322
id_1877,id_6236
id_1870,id_6413
id_3351,id_3746
id_3351,id_4373
id_3351,id_4101
id_3114,id_6498
id_3144,id_3816
id_3351,id_3898
id_3373,id_3776
id_3371,id_4199
id_879,id_1475
id_1957,id_6444
id_258,id_964
id_2079,id_2961
id_3311,id_3776
id_3351,id_3846
id_3351,id_3561
id_3351,id_4489
id_2215,id_3288
id_3316,id_3528
id_197,id_6420
id_887,id_1453
id_4536,id_6413
id_6071,id_6131
id_243,id_996
id_507,id_1345
id_507,id_1314
id_31,id_3351
id_4698,id_5647
id_3063,id_6413
id_5456,id_5731
id_5456,id_5645
id_3288,id_4453
id_4753,id_6236
id_887,id_1309
id_368,id_5006
id_5539,id_5716
id_1945,id_2961
id_4975,id_6531
id_4980,id_6337
id_4734,id_5259
id_4732,id_5322
id_3372,id_6165
id_4751,id_6321
id_3192,id_4064
id_3186,id_3892
id_5472,id_5724
id_923,id_939
id_923,id_937
id_923,id_1268
id_1901,id_2608
id_4751,id_5369
id_3372,id_6018
id_4753,id_5456
id_4754,id_5456
id_975,id_1112
id_3528,id_4774
id_1877,id_2970
id_588,id_5028
id_3288,id_3926
id_3288,id_4475
id_3288,id_4167
id_191,id_6236
id_5400,id_5411
id_3144,id_4953
id_3201,id_4064
id_3010,id_6120
id_740,id_6488
id_1708,id_6084
id_991,id_1475
id_978,id_1475
id_5263,id_5271
id_5259,id_5388
id_5259,id_5539
id_5259,id_5945
id_4896,id_5813
id_4896,id_5472
id_4891,id_5259
id_1806,id_2532
id_1807,id_2277
id_177,id_1475
id_2021,id_6236
id_1015,id_1260
id_1010,id_1239
id_1010,id_1021
id_3078,id_4896
id_2124,id_4896
id_3288,id_3923
id_1015,id_1195
id_113,id_4933
id_4902,id_5385
id_3740,id_4567
id_162,id_1309
id_3003,id_6289
id_4883,id_5456
id_2055,id_6442
id_170,id_4642
id_1708,id_3612
id_113,id_5028
id_1754,id_2470
id_1581,id_4904
id_5204,id_5572
id_150,id_1205
id_2055,id_6165
id_3351,id_6120
id_3351,id_6148
id_3280,id_3892
id_3215,id_3929
id_5203,id_5603
id_5203,id_5385
id_1581,id_6008
id_2124,id_6321
id_2150,id_4594
id_507,id_1309
id_5007,id_5385
id_5064,id_5374
id_507,id_6499
id_2144,id_6236
id_4990,id_5639
id_242,id_4972
id_549,id_6131
id_264,id_4691
id_3255,id_4691
id_3255,id_5028
id_3593,id_3892
id_3612,id_4382
id_3612,id_4002
id_517,id_6666
id_2098,id_6131
id_69,id_1205
id_1301,id_1453
id_1205,id_1301
id_6468,id_6661
id_69,id_6293
id_70,id_685
id_70,id_6468
id_4635,id_5001
id_4896,id_5006
id_4915,id_5078
id_3484,id_5133
id_238,id_707
id_74,id_555
id_74,id_1103
id_74,id_1423
id_157,id_395
id_157,id_6674
id_1679,id_6423
id_555,id_6120
id_1615,id_2843
id_6007,id_6478
id_5078,id_5664
id_1754,id_1957
id_328,id_6306
id_204,id_577
id_5106,id_5194
id_584,id_6214
id_584,id_634
id_584,id_6541
id_584,id_635
id_2057,id_6554
id_6417,id_6646
id_5133,id_5326
id_4964,id_5425
id_175,id_4625
id_1064,id_1441
id_3283,id_3450
id_3283,id_3862
id_5226,id_5241
id_1035,id_1085
id_685,id_6661
id_1602,id_4794
id_5027,id_6306
id_323,id_6015
id_1773,id_2570
id_6322,id_6396
id_1819,id_2394
id_5273,id_5576
id_3010,id_3310
id_4812,id_5017
id_4776,id_5430
id_4794,id_4830
id_3063,id_4992
id_4813,id_5017
id_1878,id_2327
id_5425,id_5637
id_3450,id_4583
id_4766,id_5879
id_1985,id_2394
id_1684,id_4991
id_3177,id_4813
id_5641,id_5852
id_5804,id_5879
id_204,id_765
id_2247,id_3146
id_5852,id_5993
id_3078,id_6661
id_1819,id_3323
id_3310,id_4075
id_249,id_1414
id_395,id_4803
id_395,id_4583
id_2193,id_3237
id_3396,id_6290
id_1750,id_4976
id_1750,id_5025
id_258,id_1479
id_406,id_6504
id_852,id_1479
id_555,id_3146
id_298,id_1381
id_555,id_3396
id_856,id_1138
id_856,id_1061
id_3561,id_4991
id_310,id_1035
id_4564,id_5518
id_1518,id_3426
id_4583,id_6382
id_4583,id_6674
id_803,id_1205
id_2271,id_2969
